row_id,step,type,branch,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,acct_type,time_of_day,day_of_week,actual_fraud,predicted_fraud,fraud_probability
222,7,PAYMENT,Nigeria,12073.8,0.0,0.0,0.0,0.0,5,Savings,Afternoon,6.0,0,0,1e-05
223,7,PAYMENT,Nigeria,142.36,0.0,0.0,0.0,0.0,12,Savings,Morning,2.0,0,0,6e-06
224,7,PAYMENT,Espana,2885.37,0.0,0.0,0.0,0.0,17,Savings,Morning,5.0,0,0,9e-06
225,7,PAYMENT,Alemania,12999.83,0.0,0.0,0.0,0.0,7,Savings,Night,6.0,0,0,1.3e-05
226,7,PAYMENT,Alemania,2136.0,0.0,0.0,0.0,0.0,10,Savings,Morning,5.0,0,0,7e-06
227,7,PAYMENT,Hungria,18596.2,0.0,0.0,0.0,0.0,19,Savings,Afternoon,4.0,0,0,1.1e-05
228,7,PAYMENT,Ucrania,3060.2,0.0,0.0,0.0,0.0,9,Savings,Morning,6.0,0,0,5e-06
229,7,PAYMENT,Reino Unido,2344.4,0.0,0.0,0.0,0.0,10,Savings,Afternoon,1.0,0,0,1e-05
230,7,PAYMENT,Alemania,4490.35,0.0,0.0,0.0,0.0,17,Savings,Night,5.0,0,0,1.3e-05
231,7,PAYMENT,Estados Unidos,1543.46,0.0,0.0,0.0,0.0,5,Savings,Night,2.0,0,0,9e-06
232,7,PAYMENT,Estados Unidos,19104.84,0.0,0.0,0.0,0.0,19,Savings,Night,7.0,0,0,2.5e-05
233,7,PAYMENT,Estados Unidos,24025.52,0.0,0.0,0.0,0.0,15,Savings,Night,6.0,0,0,8e-06
234,7,PAYMENT,Estados Unidos,7180.93,0.0,0.0,0.0,0.0,2,Savings,Afternoon,3.0,0,0,1.5e-05
235,7,PAYMENT,Estados Unidos,12774.51,0.0,0.0,0.0,0.0,19,Savings,Afternoon,4.0,0,0,2e-05
236,7,PAYMENT,Estados Unidos,11066.92,0.0,0.0,0.0,0.0,14,Savings,Night,6.0,0,0,1.1e-05
237,7,PAYMENT,Nigeria,7827.79,0.0,0.0,0.0,0.0,15,Savings,Afternoon,6.0,0,0,8e-06
238,7,PAYMENT,Tanzania,6388.86,0.0,0.0,0.0,0.0,1,Savings,Night,5.0,0,0,4.7e-05
239,7,PAYMENT,Nigeria,7567.92,0.0,0.0,0.0,0.0,16,Savings,Afternoon,6.0,0,0,1e-05
240,7,PAYMENT,Espana,5972.77,0.0,0.0,0.0,0.0,5,Savings,Morning,5.0,0,0,7e-06
241,7,PAYMENT,Francia,22122.28,0.0,0.0,0.0,0.0,3,Savings,Night,1.0,0,0,5e-06
242,7,PAYMENT,Rusia,8276.17,0.0,0.0,0.0,0.0,6,Savings,Afternoon,3.0,0,0,1e-05
243,7,PAYMENT,Reino Unido,243.96,0.0,0.0,0.0,0.0,19,Savings,Afternoon,5.0,0,0,9e-06
244,7,PAYMENT,Espana,10680.86,0.0,0.0,0.0,0.0,6,Savings,Afternoon,6.0,0,0,1.8e-05
245,7,PAYMENT,Italia,5093.86,0.0,0.0,0.0,0.0,18,Savings,Night,2.0,0,0,1e-05
246,7,PAYMENT,Espana,13988.94,0.0,0.0,0.0,0.0,2,Savings,Morning,5.0,0,0,9e-06
247,7,PAYMENT,Francia,6863.99,0.0,0.0,0.0,0.0,3,Savings,Afternoon,4.0,0,0,1.3e-05
248,7,PAYMENT,Espana,10456.77,0.0,0.0,0.0,0.0,2,Savings,Morning,3.0,0,0,9e-06
249,7,PAYMENT,Austria,11001.9,0.0,0.0,0.0,0.0,10,Savings,Morning,5.0,0,0,7e-06
250,7,PAYMENT,Alemania,5962.29,0.0,0.0,0.0,0.0,6,Savings,Night,7.0,0,0,2.6e-05
251,7,PAYMENT,Finlandia,7606.59,0.0,0.0,0.0,0.0,12,Savings,Morning,6.0,0,0,7e-06
252,7,PAYMENT,Francia,5738.02,0.0,0.0,0.0,0.0,20,Savings,Night,1.0,0,0,1e-05
253,7,PAYMENT,Polonia,3250.37,0.0,0.0,0.0,0.0,18,Savings,Night,2.0,0,0,8e-06
254,7,PAYMENT,Italia,2025.97,0.0,0.0,0.0,0.0,3,Savings,Afternoon,4.0,0,0,1.2e-05
255,7,PAYMENT,Francia,1228.91,0.0,0.0,0.0,0.0,11,Savings,Night,5.0,0,0,9e-06
256,7,PAYMENT,Italia,7644.51,0.0,0.0,0.0,0.0,8,Savings,Morning,2.0,0,0,6e-06
257,7,PAYMENT,Alemania,1161.19,0.0,0.0,0.0,0.0,10,Savings,Afternoon,5.0,0,0,1.5e-05
258,7,PAYMENT,El Salvador,11465.17,0.0,0.0,0.0,0.0,3,Savings,Night,3.0,0,0,9e-06
259,6,PAYMENT,Estados Unidos,352.7,0.0,0.0,0.0,0.0,2,Savings,Morning,5.0,0,0,9e-06
260,6,PAYMENT,Estados Unidos,10296.83,0.0,0.0,0.0,0.0,17,Savings,Night,7.0,0,0,3.5e-05
261,6,PAYMENT,Estados Unidos,13597.47,0.0,0.0,0.0,0.0,10,Savings,Morning,6.0,0,0,1e-05
262,6,PAYMENT,Estados Unidos,18666.07,0.0,0.0,0.0,0.0,18,Savings,Night,6.0,0,0,1.6e-05
263,6,PAYMENT,Estados Unidos,16419.57,0.0,0.0,0.0,0.0,4,Savings,Afternoon,5.0,0,0,1.7e-05
264,6,PAYMENT,Estados Unidos,5060.44,0.0,0.0,0.0,0.0,5,Savings,Afternoon,4.0,0,0,1.9e-05
265,6,PAYMENT,Estados Unidos,1031.66,0.0,0.0,0.0,0.0,1,Savings,Morning,3.0,0,0,4.3e-05
266,6,PAYMENT,Estados Unidos,8335.65,0.0,0.0,0.0,0.0,13,Savings,Afternoon,6.0,0,0,1.7e-05
267,6,PAYMENT,Estados Unidos,12798.82,0.0,0.0,0.0,0.0,14,Savings,Afternoon,6.0,0,0,1.7e-05
268,6,PAYMENT,Australia,6771.54,0.0,0.0,0.0,0.0,12,Savings,Morning,1.0,0,0,1e-05
269,6,PAYMENT,Nueva Zelanda,2223.47,0.0,0.0,0.0,0.0,16,Savings,Night,2.0,0,0,1e-05
270,6,PAYMENT,Nueva Zelanda,10219.4,0.0,0.0,0.0,0.0,6,Savings,Night,3.0,0,0,8e-06
271,6,PAYMENT,India,24342.09,0.0,0.0,0.0,0.0,1,Savings,Afternoon,4.0,0,0,3.3e-05
272,6,PAYMENT,China,1440.1,0.0,0.0,0.0,0.0,2,Savings,Night,6.0,0,0,2e-05
273,6,PAYMENT,Tailandia,7868.21,0.0,0.0,0.0,0.0,11,Savings,Morning,5.0,0,0,5e-06
274,6,PAYMENT,India,8069.14,0.0,0.0,0.0,0.0,3,Savings,Afternoon,4.0,0,0,1.3e-05
275,6,PAYMENT,Australia,4074.95,0.0,0.0,0.0,0.0,9,Savings,Afternoon,3.0,0,0,1.8e-05
276,6,PAYMENT,China,6445.27,0.0,0.0,0.0,0.0,13,Savings,Night,5.0,0,0,1.2e-05
277,6,PAYMENT,India,11436.26,0.0,0.0,0.0,0.0,7,Savings,Night,6.0,0,0,1.2e-05
278,6,PAYMENT,Australia,1819.34,0.0,0.0,0.0,0.0,16,Savings,Afternoon,2.0,0,0,2e-05
279,6,PAYMENT,India,7237.74,0.0,0.0,0.0,0.0,16,Savings,Morning,2.0,0,0,1e-05
280,6,PAYMENT,Tailandia,17596.24,0.0,0.0,0.0,0.0,15,Savings,Morning,4.0,0,0,6e-06
281,6,PAYMENT,Austria,45923.16,0.0,0.0,0.0,0.0,6,Savings,Morning,5.0,0,0,4e-06
282,6,PAYMENT,Espana,14479.12,0.0,0.0,0.0,0.0,14,Savings,Night,4.0,0,0,1.4e-05
283,6,PAYMENT,Francia,16906.99,0.0,0.0,0.0,0.0,5,Savings,Night,3.0,0,0,1.1e-05
284,6,PAYMENT,Italia,5435.22,0.0,0.0,0.0,0.0,3,Savings,Afternoon,5.0,0,0,1.2e-05
285,6,PAYMENT,Alemania,23795.0,0.0,0.0,0.0,0.0,2,Savings,Afternoon,7.0,0,0,1.2e-05
286,6,PAYMENT,Espana,1861.63,0.0,0.0,0.0,0.0,12,Savings,Morning,6.0,0,0,1.1e-05
287,6,PAYMENT,Espana,6185.83,0.0,0.0,0.0,0.0,18,Savings,Night,6.0,0,0,2e-05
288,6,PAYMENT,Italia,6854.54,0.0,0.0,0.0,0.0,10,Savings,Afternoon,2.0,0,0,1.5e-05
289,6,PAYMENT,El Salvador,7959.49,0.0,0.0,0.0,0.0,16,Savings,Night,2.0,0,0,1.6e-05
290,6,PAYMENT,Guatemala,977.2,0.0,0.0,0.0,0.0,19,Savings,Afternoon,5.0,0,0,1.5e-05
291,6,PAYMENT,Alemania,4103.11,0.0,0.0,0.0,0.0,19,Savings,Morning,5.0,0,0,1e-05
292,6,PAYMENT,Espana,50747.77,0.0,0.0,0.0,0.0,13,Savings,Night,4.0,0,0,1.2e-05
293,6,PAYMENT,Reino Unido,24417.76,0.0,0.0,0.0,0.0,11,Savings,Night,3.0,0,0,7e-06
294,6,PAYMENT,Francia,25388.91,0.0,0.0,0.0,0.0,1,Savings,Night,6.0,0,0,2.5e-05
295,6,PAYMENT,Francia,8564.52,0.0,0.0,0.0,0.0,14,Savings,Afternoon,6.0,0,0,1.4e-05
296,6,PAYMENT,Francia,7605.58,0.0,0.0,0.0,0.0,8,Savings,Night,1.0,0,0,1e-05
297,6,PAYMENT,Alemania,7798.05,0.0,0.0,0.0,0.0,14,Savings,Afternoon,2.0,0,0,1.7e-05
298,6,PAYMENT,Alemania,4276.93,0.0,0.0,0.0,0.0,8,Savings,Night,3.0,0,0,1.2e-05
299,6,PAYMENT,Francia,6034.16,0.0,0.0,0.0,0.0,5,Savings,Night,4.0,0,0,1.1e-05
300,6,PAYMENT,Cuba,9470.18,0.0,0.0,0.0,0.0,4,Savings,Morning,6.0,0,0,1.1e-05
301,6,PAYMENT,Mexico,2186.82,0.0,0.0,0.0,0.0,14,Savings,Afternoon,5.0,0,0,1e-05
302,6,PAYMENT,Honduras,9170.0,0.0,0.0,0.0,0.0,15,Savings,Night,4.0,0,0,1.1e-05
303,6,PAYMENT,Honduras,2471.23,0.0,0.0,0.0,0.0,16,Savings,Morning,3.0,0,0,1.1e-05
304,6,PAYMENT,Mexico,3850.05,0.0,0.0,0.0,0.0,15,Savings,Afternoon,5.0,0,0,1e-05
305,6,PAYMENT,Mexico,2496.08,0.0,0.0,0.0,0.0,10,Savings,Morning,7.0,0,0,1.4e-05
306,6,PAYMENT,Mexico,9158.69,0.0,0.0,0.0,0.0,13,Savings,Night,6.0,0,0,9e-06
307,6,PAYMENT,Mexico,3118.24,0.0,0.0,0.0,0.0,14,Savings,Morning,1.0,0,0,7e-06
308,6,PAYMENT,Mexico,6119.49,0.0,0.0,0.0,0.0,3,Savings,Morning,2.0,0,0,6e-06
309,6,PAYMENT,Mexico,8640.07,0.0,0.0,0.0,0.0,13,Savings,Afternoon,2.0,0,0,1e-05
310,6,PAYMENT,Mexico,2933.1,0.0,0.0,0.0,0.0,16,Savings,Morning,7.0,0,0,1.6e-05
311,6,PAYMENT,Cuba,14432.84,0.0,0.0,0.0,0.0,5,Savings,Morning,1.0,0,0,9e-06
312,6,PAYMENT,Reino Unido,8527.96,0.0,0.0,0.0,0.0,15,Savings,Afternoon,7.0,0,0,1.5e-05
313,6,PAYMENT,Alemania,741.93,0.0,0.0,0.0,0.0,6,Savings,Morning,4.0,0,0,9e-06
314,6,PAYMENT,Alemania,14002.93,0.0,0.0,0.0,0.0,6,Savings,Morning,3.0,0,0,9e-06
315,6,PAYMENT,Espana,6284.58,0.0,0.0,0.0,0.0,1,Savings,Night,5.0,0,0,4.6e-05
316,6,PAYMENT,Espana,4349.35,0.0,0.0,0.0,0.0,18,Savings,Night,7.0,0,0,4e-05
317,6,PAYMENT,Francia,9598.37,0.0,0.0,0.0,0.0,17,Savings,Afternoon,6.0,0,0,1.7e-05
318,6,PAYMENT,Irlanda,5948.05,0.0,0.0,0.0,0.0,6,Savings,Afternoon,6.0,0,0,1.6e-05
319,6,PAYMENT,Francia,13098.63,0.0,0.0,0.0,0.0,10,Savings,Morning,1.0,0,0,8e-06
320,6,PAYMENT,Alemania,6430.69,0.0,0.0,0.0,0.0,6,Savings,Night,3.0,0,0,1.2e-05
321,6,PAYMENT,Honduras,11701.16,0.0,0.0,0.0,0.0,13,Savings,Afternoon,4.0,0,0,1.3e-05
322,6,PAYMENT,Mexico,6926.11,0.0,0.0,0.0,0.0,1,Savings,Morning,6.0,0,0,4.1e-05
323,6,PAYMENT,Mexico,7141.83,0.0,0.0,0.0,0.0,9,Savings,Night,6.0,0,0,9e-06
324,6,PAYMENT,Cuba,6104.22,0.0,0.0,0.0,0.0,5,Savings,Morning,5.0,0,0,8e-06
325,6,PAYMENT,Venezuela,3259.72,0.0,0.0,0.0,0.0,12,Savings,Afternoon,7.0,0,0,1.5e-05
326,6,PAYMENT,Indonesia,2621.13,0.0,0.0,0.0,0.0,4,Savings,Morning,5.0,0,0,6e-06
327,6,PAYMENT,Australia,11342.04,0.0,0.0,0.0,0.0,1,Savings,Morning,4.0,0,0,5.2e-05
328,6,PAYMENT,China,11829.72,0.0,0.0,0.0,0.0,9,Savings,Afternoon,6.0,0,0,2.2e-05
329,6,PAYMENT,Filipinas,13742.28,0.0,0.0,0.0,0.0,3,Savings,Morning,3.0,0,0,1e-05
330,6,PAYMENT,Estados Unidos,1653.29,0.0,0.0,0.0,0.0,14,Savings,Night,3.0,0,0,1.3e-05
331,6,PAYMENT,Estados Unidos,18661.6,0.0,0.0,0.0,0.0,12,Savings,Afternoon,4.0,0,0,1.1e-05
332,6,PAYMENT,Estados Unidos,5972.35,0.0,0.0,0.0,0.0,1,Savings,Morning,4.0,0,0,4.1e-05
333,6,PAYMENT,Estados Unidos,5791.67,0.0,0.0,0.0,0.0,11,Savings,Night,6.0,0,0,1.4e-05
334,6,PAYMENT,Estados Unidos,2792.6,0.0,0.0,0.0,0.0,17,Savings,Afternoon,5.0,0,0,1.9e-05
335,6,PAYMENT,Estados Unidos,17555.4,0.0,0.0,0.0,0.0,13,Savings,Afternoon,4.0,0,0,1.4e-05
336,6,PAYMENT,Nigeria,4560.11,0.0,0.0,0.0,0.0,8,Savings,Afternoon,3.0,0,0,1.2e-05
337,6,PAYMENT,Brasil,7941.27,0.0,0.0,0.0,0.0,8,Savings,Afternoon,6.0,0,0,2.2e-05
338,6,PAYMENT,Brasil,8737.34,0.0,0.0,0.0,0.0,16,Savings,Morning,4.0,0,0,1.1e-05
339,6,PAYMENT,Polonia,6147.58,0.0,0.0,0.0,0.0,14,Savings,Afternoon,2.0,0,0,1e-05
340,6,PAYMENT,Francia,4347.43,0.0,0.0,0.0,0.0,2,Savings,Night,5.0,0,0,1.1e-05
341,6,PAYMENT,Australia,9381.55,0.0,0.0,0.0,0.0,10,Savings,Afternoon,4.0,0,0,1.9e-05
342,6,PAYMENT,Banglades,12738.66,0.0,0.0,0.0,0.0,15,Savings,Afternoon,3.0,0,0,1.7e-05
343,6,PAYMENT,Mexico,10810.96,0.0,0.0,0.0,0.0,2,Savings,Afternoon,1.0,0,0,1.2e-05
344,6,PAYMENT,Colombia,30405.26,0.0,0.0,0.0,0.0,17,Savings,Afternoon,2.0,0,0,1e-05
345,6,PAYMENT,Colombia,3485.75,0.0,0.0,0.0,0.0,16,Savings,Night,4.0,0,0,1.6e-05
346,6,PAYMENT,Turquia,2522.56,0.0,0.0,0.0,0.0,20,Savings,Afternoon,5.0,0,0,1.1e-05
347,6,PAYMENT,Australia,42621.98,0.0,0.0,0.0,0.0,6,Savings,Morning,5.0,0,0,4e-06
348,6,PAYMENT,Australia,34594.65,0.0,0.0,0.0,0.0,16,Savings,Night,6.0,0,0,1.3e-05
349,6,PAYMENT,China,4044.24,0.0,0.0,0.0,0.0,20,Savings,Morning,2.0,0,0,1.2e-05
350,6,PAYMENT,China,5372.6,0.0,0.0,0.0,0.0,15,Savings,Morning,5.0,0,0,8e-06
351,6,PAYMENT,Indonesia,12897.36,0.0,0.0,0.0,0.0,20,Savings,Night,4.0,0,0,1.3e-05
352,6,PAYMENT,Indonesia,16721.01,0.0,0.0,0.0,0.0,19,Savings,Night,3.0,0,0,1.5e-05
353,6,PAYMENT,India,9282.6,0.0,0.0,0.0,0.0,18,Savings,Afternoon,5.0,0,0,1.5e-05
354,6,PAYMENT,India,7887.71,0.0,0.0,0.0,0.0,7,Savings,Morning,7.0,0,0,1.6e-05
355,6,PAYMENT,Arabia Saudi,487.15,0.0,0.0,0.0,0.0,2,Savings,Night,6.0,0,0,2e-05
356,6,PAYMENT,Banglades,7131.82,0.0,0.0,0.0,0.0,4,Savings,Afternoon,1.0,0,0,1.7e-05
357,6,PAYMENT,Arabia Saudi,9690.19,0.0,0.0,0.0,0.0,11,Savings,Afternoon,2.0,0,0,1.7e-05
358,6,PAYMENT,Indonesia,476.55,0.0,0.0,0.0,0.0,12,Savings,Afternoon,4.0,0,0,1.3e-05
359,6,PAYMENT,Iran,3450.71,0.0,0.0,0.0,0.0,15,Savings,Night,5.0,0,0,9e-06
360,6,PAYMENT,Italia,12135.69,0.0,0.0,0.0,0.0,20,Savings,Night,2.0,0,0,1.3e-05
361,6,PAYMENT,Reino Unido,5017.33,0.0,0.0,0.0,0.0,12,Savings,Night,3.0,0,0,9e-06
362,6,PAYMENT,Estados Unidos,5554.61,0.0,0.0,0.0,0.0,17,Savings,Afternoon,2.0,0,0,2e-05
363,6,PAYMENT,Francia,18255.04,0.0,0.0,0.0,0.0,8,Savings,Morning,2.0,0,0,7e-06
364,6,PAYMENT,Francia,8893.16,0.0,0.0,0.0,0.0,11,Savings,Night,3.0,0,0,1.2e-05
365,6,PAYMENT,Francia,15972.45,0.0,0.0,0.0,0.0,3,Savings,Night,4.0,0,0,1.1e-05
366,6,PAYMENT,Francia,6286.6,0.0,0.0,0.0,0.0,13,Savings,Afternoon,6.0,0,0,1.4e-05
367,6,PAYMENT,Ucrania,1599.64,0.0,0.0,0.0,0.0,8,Savings,Morning,2.0,0,0,6e-06
368,6,PAYMENT,Espana,121.57,0.0,0.0,0.0,0.0,5,Savings,Night,5.0,0,0,1.2e-05
369,6,PAYMENT,Espana,15827.12,0.0,0.0,0.0,0.0,19,Savings,Afternoon,3.0,0,0,2.1e-05
370,6,PAYMENT,Francia,18213.06,0.0,0.0,0.0,0.0,10,Savings,Night,7.0,0,0,2.2e-05
371,6,PAYMENT,Alemania,5065.07,0.0,0.0,0.0,0.0,4,Savings,Morning,6.0,0,0,1.1e-05
372,6,PAYMENT,Paises Bajos,14431.75,0.0,0.0,0.0,0.0,3,Savings,Afternoon,2.0,0,0,9e-06
373,6,PAYMENT,Paises Bajos,15491.85,0.0,0.0,0.0,0.0,19,Savings,Night,3.0,0,0,1.1e-05
374,6,PAYMENT,Francia,6539.91,0.0,0.0,0.0,0.0,5,Savings,Night,4.0,0,0,1.1e-05
375,6,PAYMENT,Suiza,5399.32,0.0,0.0,0.0,0.0,8,Savings,Night,3.0,0,0,8e-06
376,6,PAYMENT,Francia,13594.65,0.0,0.0,0.0,0.0,12,Savings,Afternoon,5.0,0,0,1.3e-05
377,6,PAYMENT,Francia,21650.08,0.0,0.0,0.0,0.0,7,Savings,Morning,7.0,0,0,9e-06
378,6,PAYMENT,Alemania,6193.97,0.0,0.0,0.0,0.0,14,Savings,Afternoon,6.0,0,0,1.9e-05
379,6,PAYMENT,Francia,2444.71,0.0,0.0,0.0,0.0,5,Savings,Afternoon,6.0,0,0,1.7e-05
380,6,PAYMENT,Reino Unido,6716.16,0.0,0.0,0.0,0.0,12,Savings,Night,1.0,0,0,8e-06
381,6,PAYMENT,Rusia,22923.28,0.0,0.0,0.0,0.0,3,Savings,Afternoon,3.0,0,0,6e-06
382,6,PAYMENT,Mexico,6686.45,0.0,0.0,0.0,0.0,9,Savings,Morning,4.0,0,0,6e-06
383,6,PAYMENT,Mexico,56058.18,0.0,0.0,0.0,0.0,11,Savings,Night,6.0,0,0,4e-06
384,6,PAYMENT,Brasil,7331.46,0.0,0.0,0.0,0.0,10,Savings,Night,3.0,0,0,1.3e-05
385,6,PAYMENT,Nicaragua,2443.54,0.0,0.0,0.0,0.0,9,Savings,Morning,5.0,0,0,5e-06
386,6,PAYMENT,Mexico,13407.06,0.0,0.0,0.0,0.0,2,Savings,Afternoon,7.0,0,0,1.3e-05
387,6,PAYMENT,Chile,6524.09,0.0,0.0,0.0,0.0,2,Savings,Afternoon,6.0,0,0,2.4e-05
388,6,PAYMENT,Honduras,6330.23,0.0,0.0,0.0,0.0,16,Savings,Morning,4.0,0,0,9e-06
389,6,PAYMENT,Argentina,1161.45,0.0,0.0,0.0,0.0,10,Savings,Night,6.0,0,0,1.7e-05
390,6,PAYMENT,Mexico,13194.66,0.0,0.0,0.0,0.0,4,Savings,Night,1.0,0,0,8e-06
391,6,PAYMENT,Brasil,6705.12,0.0,0.0,0.0,0.0,7,Savings,Night,7.0,0,0,3.2e-05
392,6,PAYMENT,Indonesia,15642.1,0.0,0.0,0.0,0.0,4,Savings,Morning,5.0,0,0,6e-06
393,6,PAYMENT,Afganistan,3860.03,0.0,0.0,0.0,0.0,11,Savings,Afternoon,6.0,0,0,1.9e-05
394,6,PAYMENT,India,11251.54,0.0,0.0,0.0,0.0,11,Savings,Morning,2.0,0,0,8e-06
395,6,PAYMENT,Irak,13590.74,0.0,0.0,0.0,0.0,18,Savings,Morning,5.0,0,0,7e-06
396,6,PAYMENT,Turquia,4276.73,0.0,0.0,0.0,0.0,19,Savings,Night,4.0,0,0,1e-05
397,6,PAYMENT,Nueva Zelanda,3643.48,0.0,0.0,0.0,0.0,13,Savings,Morning,3.0,0,0,8e-06
398,6,PAYMENT,India,35485.18,0.0,0.0,0.0,0.0,9,Savings,Morning,5.0,0,0,3e-06
399,6,PAYMENT,Filipinas,9893.57,0.0,0.0,0.0,0.0,17,Savings,Night,7.0,0,0,3.3e-05
400,6,PAYMENT,Australia,11004.31,0.0,0.0,0.0,0.0,19,Savings,Night,6.0,0,0,2e-05
401,6,PAYMENT,Indonesia,12613.83,0.0,0.0,0.0,0.0,1,Savings,Morning,1.0,0,0,3.5e-05
402,6,PAYMENT,Singapur,38677.12,0.0,0.0,0.0,0.0,4,Savings,Morning,2.0,0,0,6e-06
403,6,PAYMENT,Japon,6945.84,0.0,0.0,0.0,0.0,18,Savings,Morning,4.0,0,0,9e-06
404,6,PAYMENT,India,21625.13,0.0,0.0,0.0,0.0,18,Savings,Morning,5.0,0,0,4e-06
405,6,PAYMENT,Filipinas,2901.34,0.0,0.0,0.0,0.0,11,Savings,Night,4.0,0,0,1.3e-05
406,6,PAYMENT,Iran,4922.27,0.0,0.0,0.0,0.0,2,Savings,Night,3.0,0,0,1.4e-05
407,6,PAYMENT,Estados Unidos,8278.63,0.0,0.0,0.0,0.0,15,Savings,Morning,6.0,0,0,1e-05
408,6,PAYMENT,Iran,14904.51,0.0,0.0,0.0,0.0,17,Savings,Afternoon,4.0,0,0,1.5e-05
409,6,PAYMENT,Australia,34027.34,0.0,0.0,0.0,0.0,7,Savings,Morning,5.0,0,0,4e-06
410,6,PAYMENT,Australia,20982.22,0.0,0.0,0.0,0.0,15,Savings,Morning,7.0,0,0,1.5e-05
411,6,PAYMENT,China,5842.48,0.0,0.0,0.0,0.0,14,Savings,Night,6.0,0,0,1.7e-05
412,6,PAYMENT,China,17.42,0.0,0.0,0.0,0.0,16,Savings,Morning,6.0,0,0,1.3e-05
413,6,PAYMENT,Arabia Saudi,5484.94,0.0,0.0,0.0,0.0,2,Savings,Morning,1.0,0,0,1.2e-05
414,6,PAYMENT,Corea del Sur,8667.21,0.0,0.0,0.0,0.0,20,Savings,Night,2.0,0,0,1.6e-05
415,6,PAYMENT,India,11240.64,0.0,0.0,0.0,0.0,8,Savings,Morning,5.0,0,0,6e-06
416,6,PAYMENT,Arabia Saudi,10134.78,0.0,0.0,0.0,0.0,5,Savings,Night,2.0,0,0,1.2e-05
417,6,PAYMENT,Australia,15093.73,0.0,0.0,0.0,0.0,1,Savings,Afternoon,5.0,0,0,5.9e-05
418,6,PAYMENT,China,4786.79,0.0,0.0,0.0,0.0,16,Savings,Afternoon,4.0,0,0,1.9e-05
419,6,PAYMENT,China,11675.92,0.0,0.0,0.0,0.0,18,Savings,Afternoon,3.0,0,0,2e-05
420,6,PAYMENT,Australia,2022.78,0.0,0.0,0.0,0.0,7,Savings,Afternoon,5.0,0,0,2e-05
421,6,PAYMENT,Australia,5055.67,0.0,0.0,0.0,0.0,6,Savings,Afternoon,7.0,0,0,3.4e-05
422,6,PAYMENT,China,1392.66,0.0,0.0,0.0,0.0,9,Savings,Afternoon,6.0,0,0,2.2e-05
423,6,PAYMENT,Vietnam,3621.47,0.0,0.0,0.0,0.0,7,Savings,Afternoon,4.0,0,0,1.2e-05
424,6,PAYMENT,Indonesia,5938.85,0.0,0.0,0.0,0.0,13,Savings,Morning,2.0,0,0,8e-06
425,6,PAYMENT,China,1035.3,0.0,0.0,0.0,0.0,9,Savings,Afternoon,4.0,0,0,1.8e-05
426,6,PAYMENT,Estados Unidos,7712.29,0.0,0.0,0.0,0.0,5,Savings,Afternoon,6.0,0,0,2e-05
427,6,PAYMENT,Costa de Marfil,41727.65,0.0,0.0,0.0,0.0,11,Savings,Morning,5.0,0,0,5e-06
428,6,PAYMENT,Alemania,31546.47,0.0,0.0,0.0,0.0,4,Savings,Night,2.0,0,0,8e-06
429,6,PAYMENT,Alemania,5718.98,0.0,0.0,0.0,0.0,20,Savings,Night,5.0,0,0,1.4e-05
430,6,PAYMENT,Espana,7749.22,0.0,0.0,0.0,0.0,18,Savings,Afternoon,4.0,0,0,1.9e-05
431,6,PAYMENT,Francia,16362.86,0.0,0.0,0.0,0.0,2,Savings,Morning,3.0,0,0,1.1e-05
432,6,PAYMENT,Italia,336.05,0.0,0.0,0.0,0.0,10,Savings,Night,5.0,0,0,9e-06
433,6,PAYMENT,Francia,414.32,0.0,0.0,0.0,0.0,19,Savings,Night,7.0,0,0,2.9e-05
434,6,PAYMENT,Reino Unido,44660.63,0.0,0.0,0.0,0.0,1,Savings,Afternoon,6.0,0,0,3.1e-05
435,6,PAYMENT,Francia,8844.72,0.0,0.0,0.0,0.0,13,Savings,Afternoon,6.0,0,0,1.4e-05
436,6,PAYMENT,Alemania,7955.58,0.0,0.0,0.0,0.0,6,Savings,Afternoon,1.0,0,0,1.9e-05
437,6,PAYMENT,Reino Unido,7426.32,0.0,0.0,0.0,0.0,17,Savings,Morning,4.0,0,0,8e-06
438,1,PAYMENT,China,9920.52,0.0,0.0,0.0,0.0,12,Savings,Morning,5.0,0,0,2e-06
439,1,PAYMENT,India,4206.84,0.0,0.0,0.0,0.0,6,Savings,Night,6.0,0,0,3e-06
440,1,PAYMENT,China,5307.88,0.0,0.0,0.0,0.0,14,Savings,Afternoon,1.0,0,0,4e-06
441,1,PAYMENT,China,5031.22,0.0,0.0,0.0,0.0,18,Savings,Morning,2.0,0,0,3e-06
442,1,PAYMENT,Singapur,24213.67,0.0,0.0,0.0,0.0,16,Savings,Night,3.0,0,0,3e-06
443,1,PAYMENT,Australia,5086.48,0.0,0.0,0.0,0.0,7,Savings,Afternoon,7.0,0,0,3e-06
444,1,PAYMENT,Italia,13310.78,0.0,0.0,0.0,0.0,17,Savings,Morning,5.0,0,0,2e-06
445,1,PAYMENT,Francia,749.34,0.0,0.0,0.0,0.0,17,Savings,Morning,2.0,0,0,2e-06
446,1,PAYMENT,Reino Unido,9686.85,0.0,0.0,0.0,0.0,11,Savings,Night,4.0,0,0,4e-06
447,1,PAYMENT,Mexico,14420.66,0.0,0.0,0.0,0.0,15,Savings,Night,5.0,0,0,3e-06
