customer_id,n_transactions,total_amount,max_fraud_probability,confirmed_fraud,risk_score,risk_tier
C486994287,1,332574.96,1e-05,0,28.4,B
C1466413743,1,331545.25,6.3e-05,0,28.4,B
C328246330,1,331229.81,0.000233,0,28.4,B
C1178605914,1,332188.93,0.0001,0,28.4,B
C1850477964,1,330334.44,6e-06,0,28.39,B
C1494346128,1,330757.04,2e-05,0,28.39,B
C1486521007,1,329109.11,1.7e-05,0,28.38,B
C562851134,1,573285.84,4.9e-05,0,28.38,B
C950954487,1,329937.9,1e-05,0,28.38,B
C1124973744,1,329503.27,8e-06,0,28.38,B
C21331934,1,312856.0,0.001647,0,28.38,B
C961983234,1,327686.42,0.000106,0,28.37,B
C471110969,1,328596.61,3.7e-05,0,28.37,B
C2112840400,1,328774.36,4.1e-05,0,28.37,B
C1300752371,1,327344.43,2e-05,0,28.36,B
C706322686,1,325483.3,9.1e-05,0,28.35,B
C1717442773,1,326244.05,5e-05,0,28.35,B
C1950136544,1,326349.91,4e-06,0,28.35,B
C1648700617,1,324397.94,1.6e-05,0,28.34,B
C749515845,1,321219.34,0.000205,0,28.34,B
C1736264938,1,324145.15,2.1e-05,0,28.34,B
C942444738,1,318209.62,8.8e-05,0,28.33,B
C843867341,1,319825.94,7e-06,0,28.33,B
C1458091526,1,323105.08,6e-06,0,28.33,B
C707892422,1,320217.01,0.000101,0,28.33,B
C1197721383,1,317393.38,5e-05,0,28.32,B
C1021138110,1,317806.64,8.7e-05,0,28.32,B
C1730154498,1,318962.57,2.3e-05,0,28.32,B
C80722676,1,315552.62,7e-06,0,28.31,B
C712147062,1,316493.12,5e-06,0,28.31,B
C2076021838,1,314929.23,1.7e-05,0,28.3,B
C1509270390,1,315257.69,2e-06,0,28.3,B
C532986070,1,315210.66,5e-05,0,28.3,B
C1842102517,1,313452.48,0.000103,0,28.29,B
C1696149270,1,314094.74,3.1e-05,0,28.29,B
C1257703748,1,314025.37,0.0001,0,28.29,B
C1332104174,1,311330.4,0.000273,0,28.28,B
C1984094095,1,311685.89,0.000199,0,28.28,B
C1552870927,1,313373.56,5e-06,0,28.28,B
C901689694,1,312471.16,9e-06,0,28.28,B
C1196963249,1,312108.51,1.4e-05,0,28.27,B
C1078262677,1,311023.52,3.2e-05,0,28.26,B
C1965388767,1,310104.75,1.9e-05,0,28.26,B
C1074976188,1,308871.37,0.000323,0,28.26,B
C62443122,1,309741.86,2.8e-05,0,28.25,B
C836211136,1,309799.7,1.9e-05,0,28.25,B
C860326447,1,308882.21,8.5e-05,0,28.25,B
C1843207249,1,308084.98,0.000268,0,28.25,B
C1799199800,1,308762.31,3.1e-05,0,28.24,B
C2047785273,1,309043.71,1.2e-05,0,28.24,B
C1132206727,1,308384.4,3e-06,0,28.24,B
C690051320,1,305762.25,0.000165,0,28.23,B
C1589146424,1,491195.84,0.000629,0,28.23,B
C2056319805,1,307111.99,2.7e-05,0,28.23,B
C1204145138,1,306866.06,2.6e-05,0,28.23,B
C2044825144,1,306280.12,6e-06,0,28.22,B
C1194550829,1,306323.63,1.1e-05,0,28.22,B
C946775567,1,306426.01,1.6e-05,0,28.22,B
C167599568,1,303393.13,0.000235,0,28.22,B
C502863983,1,494810.97,0.00035,0,28.21,B
C1391249801,1,302602.9,0.000316,0,28.21,B
C1191874608,1,498178.68,1.3e-05,0,28.21,B
C1318310462,1,304316.59,6e-06,0,28.21,B
C502047593,1,302756.57,6e-06,0,28.2,B
C1740453150,1,302642.08,0.000188,0,28.2,B
C1580874189,1,302665.03,7.8e-05,0,28.2,B
C1544031987,1,301755.98,9e-05,0,28.19,B
C140404585,1,302693.14,2e-06,0,28.19,B
C623450369,1,302317.81,2.9e-05,0,28.19,B
C793319856,1,301680.88,5e-06,0,28.18,B
C1851741304,1,301488.1,5.7e-05,0,28.18,B
C211199210,1,301706.01,3e-06,0,28.18,B
C1913740360,1,301294.72,0.000147,0,28.18,B
C1921143808,1,300768.79,2.1e-05,0,28.17,B
C1911013695,1,300026.34,2e-05,0,28.16,B
C1698185801,1,295226.09,0.000651,0,28.15,B
C1100176029,1,299234.56,2e-05,0,28.15,B
C1968196847,1,297448.33,3.6e-05,0,28.14,B
C932023579,1,298799.54,1.9e-05,0,28.14,B
C712732521,1,298109.36,2.3e-05,0,28.14,B
C1867108691,1,297037.63,7.2e-05,0,28.13,B
C752060661,1,295618.46,0.000299,0,28.13,B
C56807270,1,296908.68,5.4e-05,0,28.13,B
C1699756582,1,296250.01,4.7e-05,0,28.12,B
C169249256,1,296590.49,1.4e-05,0,28.12,B
C589363823,1,296752.75,2e-06,0,28.12,B
C140110402,1,294676.6,0.000183,0,28.11,B
C180078856,1,293530.31,4.2e-05,0,28.1,B
C914864188,1,294345.35,2.8e-05,0,28.1,B
C1309713184,1,293520.06,0.000106,0,28.1,B
C1885867912,1,292220.17,7e-06,0,28.09,B
C1486504709,1,292307.46,2.1e-05,0,28.09,B
C1477312973,1,291944.52,2.6e-05,0,28.09,B
C698080447,1,458037.88,1e-05,0,28.09,B
C1395173825,1,291713.22,2.6e-05,0,28.08,B
C93720343,1,291681.95,1.7e-05,0,28.08,B
C828447060,1,291753.7,8e-06,0,28.08,B
C384500180,1,290908.18,1.5e-05,0,28.07,B
C1446001495,1,289645.52,3.3e-05,0,28.07,B
C1719949466,1,451688.56,0.000102,0,28.07,B
C99722180,1,262301.96,0.005739,0,28.06,B
C2047734670,1,288884.1,0.000243,0,28.06,B
C312168418,1,289272.75,2.1e-05,0,28.06,B
C1865617081,1,288438.0,9e-05,0,28.05,B
C742199288,1,288038.89,3.8e-05,0,28.04,B
C10885570,1,287126.39,0.000225,0,28.04,B
C1716876539,1,287937.99,7.4e-05,0,28.04,B
C1107789101,1,287474.24,0.00015,0,28.04,B
C739264372,1,287265.38,5.7e-05,0,28.03,B
C1821010113,1,287509.05,2e-06,0,28.03,B
C226972126,1,287284.26,1e-05,0,28.03,B
C770669178,1,287126.8,3e-05,0,28.03,B
C1801210741,1,285857.46,2.8e-05,0,28.01,B
C1244263056,1,286279.93,7.4e-05,0,28.01,B
C1572516402,1,285359.54,0.00017,0,28.0,B
C1521389237,1,285578.26,0.000132,0,28.0,B
C1115073856,1,285594.46,5.2e-05,0,28.0,B
C1145496025,1,285134.78,1.1e-05,0,27.99,B
C1863515296,1,284467.43,9e-06,0,27.98,B
C539682927,1,283675.61,0.000268,0,27.98,B
C824711598,1,284459.99,5e-06,0,27.97,B
C1030517074,1,284451.31,6e-06,0,27.97,B
C890867107,1,283889.0,1.6e-05,0,27.97,B
C13117403,1,283308.0,7.1e-05,0,27.97,B
C1312348533,1,283711.39,5.8e-05,0,27.97,B
C501951555,1,421520.68,0.00047,0,27.96,B
C1558686575,1,283056.95,2.7e-05,0,27.96,B
C1153081125,1,283263.79,4.9e-05,0,27.96,B
C107444607,1,281300.4,0.000268,0,27.95,B
C859701702,1,281889.38,1.2e-05,0,27.95,B
C525041703,1,282150.32,3.1e-05,0,27.95,B
C1415611350,1,282900.93,2.7e-05,0,27.95,B
C57172873,1,281196.15,0.000227,0,27.95,B
C1445324769,1,281620.9,6e-06,0,27.95,B
C1965779427,1,280770.07,0.000237,0,27.94,B
C1863655430,1,281339.92,2e-06,0,27.94,B
C1602785474,1,1636507.63,0.000432,0,27.93,B
C1993471722,1,280736.2,2.1e-05,0,27.93,B
C1782113233,1,1805520.31,1.2e-05,0,27.93,B
C1544614339,1,280877.92,5e-06,0,27.93,B
C923366543,1,280567.17,9e-05,0,27.93,B
C307513936,1,280873.88,5.7e-05,0,27.93,B
C643328884,1,280267.65,2.7e-05,0,27.92,B
C249515830,1,279846.24,5.2e-05,0,27.92,B
C731487976,1,278307.65,0.000451,0,27.92,B
C2093965588,1,280481.6,2.6e-05,0,27.92,B
C512407823,1,278703.6,7.1e-05,0,27.91,B
C1088925353,1,416366.53,3.5e-05,0,27.91,B
C131168518,1,278809.45,4e-05,0,27.91,B
C1043535321,1,279843.2,3e-06,0,27.91,B
C789367604,1,278349.51,8.1e-05,0,27.9,B
C906397479,1,278349.71,4e-06,0,27.9,B
C1739555643,1,1628887.72,8e-06,0,27.9,B
C1916224178,1,277758.51,6e-05,0,27.89,B
C1910491749,1,276974.44,3.5e-05,0,27.89,B
C811792884,1,277611.59,8e-06,0,27.89,B
C2012011563,1,220070.01,0.013107,0,27.89,B
C792028608,1,276651.07,0.000126,0,27.89,B
C1296845588,1,1490781.74,0.000102,0,27.88,B
C1111320106,1,276215.93,1.4e-05,0,27.88,B
C1871680329,1,276460.62,1.9e-05,0,27.88,B
C197107207,1,276273.67,6e-06,0,27.88,B
C1417413828,1,276094.92,7.2e-05,0,27.88,B
C295064445,1,411399.71,3.7e-05,0,27.88,B
C1325322464,1,275905.67,3.5e-05,0,27.87,B
C1378612814,1,275712.54,0.000113,0,27.87,B
C302846894,1,274406.81,2e-05,0,27.86,B
C2098086870,1,274475.45,1e-05,0,27.86,B
C1568949719,1,274108.4,3e-06,0,27.86,B
C933454228,1,273499.22,0.000127,0,27.86,B
C509532371,1,273930.25,1.4e-05,0,27.85,B
C800213720,1,273252.15,8e-05,0,27.85,B
C1700143613,1,272045.87,0.000252,0,27.84,B
C1353454153,1,273146.4,4e-05,0,27.84,B
C2081126702,1,273120.84,2.4e-05,0,27.84,B
C1985362663,1,272453.68,8.7e-05,0,27.84,B
C815617196,1,273119.31,2e-06,0,27.84,B
C1756686261,1,272342.01,6.3e-05,0,27.83,B
C165712565,1,272314.63,4.5e-05,0,27.83,B
C413118491,1,272270.8,2.8e-05,0,27.83,B
C1010419513,1,1306489.06,7.6e-05,0,27.83,B
C1777043124,1,271982.1,5e-06,0,27.82,B
C707281900,1,271566.78,5e-06,0,27.82,B
C1658487789,1,271161.74,0.000162,0,27.82,B
C1556766707,1,271866.95,3.8e-05,0,27.82,B
C1000719581,1,1280020.98,1.3e-05,0,27.82,B
C1043990443,1,271308.11,2.1e-05,0,27.81,B
C623837370,1,271304.21,2.1e-05,0,27.81,B
C745932773,1,245997.24,0.005153,0,27.81,B
C663083782,1,267812.03,0.000358,0,27.8,B
C1131908461,1,269362.19,0.000145,0,27.8,B
C540092563,1,269736.99,2.6e-05,0,27.8,B
C500618423,1,271002.7,1.3e-05,0,27.8,B
C1899433964,1,392853.36,0.000108,0,27.8,B
C1479867711,1,268149.38,1.5e-05,0,27.79,B
C817092761,1,1137763.15,0.000179,0,27.79,B
C1443210651,1,267716.65,3.1e-05,0,27.78,B
C1560534902,1,268049.77,8e-06,0,27.78,B
C1461257215,1,264367.48,0.000444,0,27.77,B
C228001921,1,266769.46,4.8e-05,0,27.77,B
C1783463798,1,266803.57,2.3e-05,0,27.77,B
C1822630059,1,265803.38,0.000106,0,27.77,B
C1179689991,1,265098.67,0.000109,0,27.76,B
C216577438,1,265115.26,7e-06,0,27.75,B
C1287976637,1,265088.15,9e-06,0,27.75,B
C128683923,1,264788.06,5.4e-05,0,27.75,B
C1666012907,1,263566.2,9e-06,0,27.74,B
C1220813917,1,263590.95,3.8e-05,0,27.74,B
C1653309853,1,263407.81,0.000182,0,27.74,B
C675709282,1,263470.87,6.2e-05,0,27.74,B
C70952807,1,263027.96,1.9e-05,0,27.73,B
C2052683787,1,263017.13,4e-06,0,27.73,B
C1407713529,1,262535.15,1.5e-05,0,27.72,B
C199076007,1,942403.4,2.1e-05,0,27.72,B
C2069500590,1,262392.36,2e-06,0,27.72,B
C1605357721,1,261651.77,0.000162,0,27.72,B
C57010927,1,261230.56,0.000102,0,27.71,B
C1469189484,1,262198.19,2e-05,0,27.71,B
C2079954912,1,261399.78,1.1e-05,0,27.71,B
C1349733610,1,261488.06,2e-05,0,27.71,B
C46351362,1,260004.65,0.000284,0,27.71,B
C1932501366,1,373377.64,3.4e-05,0,27.7,B
C1769598893,1,259096.62,3.5e-05,0,27.69,B
C563069965,1,259743.76,1.5e-05,0,27.69,B
C1045731788,1,259753.27,3.9e-05,0,27.69,B
C1553077867,1,258938.11,5.4e-05,0,27.68,B
C347691330,1,258127.75,0.000213,0,27.68,B
C973604791,1,902485.36,1.5e-05,0,27.68,B
C1173897563,1,258203.07,4.3e-05,0,27.67,B
C1677690398,1,257656.05,7.9e-05,0,27.67,B
C409007038,1,257641.56,6e-06,0,27.66,B
C1278839936,1,257348.03,4.8e-05,0,27.66,B
C1171489125,1,257380.58,1.8e-05,0,27.66,B
C1774690057,1,256773.54,2.8e-05,0,27.65,B
C1161209621,1,255710.36,0.0001,0,27.64,B
C629230908,1,255588.22,0.000237,0,27.64,B
C1601756706,1,256481.43,2e-05,0,27.64,B
C2077150966,1,256227.34,5.3e-05,0,27.64,B
C910091281,1,819668.37,1.2e-05,0,27.64,B
C394663898,1,256226.2,8e-06,0,27.64,B
C840106684,1,255496.7,8.8e-05,0,27.63,B
C1707503556,1,256193.3,2e-05,0,27.63,B
C1931608383,1,254934.1,0.000217,0,27.63,B
C1255958078,1,358456.99,2.3e-05,0,27.62,B
C626626764,1,254286.27,6.4e-05,0,27.61,B
C1642373234,1,253181.89,0.000202,0,27.61,B
C1697976702,1,254199.52,5.9e-05,0,27.61,B
C95735296,1,254340.65,8e-06,0,27.61,B
C367660195,1,357726.65,9.2e-05,0,27.61,B
C2076486718,1,253419.13,2e-05,0,27.6,B
C1294083676,1,253489.92,1.3e-05,0,27.6,B
C961997107,1,252921.55,3.7e-05,0,27.6,B
C642554260,1,253411.19,9e-06,0,27.6,B
C1428777808,1,252806.47,4.5e-05,0,27.59,B
C1619759213,1,252567.83,1.2e-05,0,27.59,B
C1924227192,1,242940.23,0.002172,0,27.59,B
C219743801,1,251617.52,5e-06,0,27.58,B
C276195836,1,251863.34,6e-06,0,27.58,B
C1551303995,1,353312.93,2.9e-05,0,27.58,B
C1917442783,1,251482.63,9.9e-05,0,27.58,B
C2030121719,1,252129.73,4.1e-05,0,27.58,B
C1166259735,1,251401.67,3.4e-05,0,27.57,B
C1636178473,1,251241.14,2.8e-05,0,27.57,B
C1577452287,1,251239.53,2.2e-05,0,27.57,B
C2125269841,1,249972.42,4.8e-05,0,27.56,B
C1399215965,1,248826.61,0.000407,0,27.56,B
C195202331,1,249515.86,2.3e-05,0,27.55,B
C604225989,1,249374.52,3.2e-05,0,27.55,B
C169627497,1,249943.5,1.6e-05,0,27.55,B
C1529335869,1,249233.37,2.3e-05,0,27.54,B
C1662592920,1,248979.22,2e-06,0,27.53,B
C1116642274,1,668885.18,3e-06,0,27.53,B
C1600855833,1,223690.38,0.005985,0,27.53,B
C148232830,1,248408.34,7e-06,0,27.53,B
C412410893,1,248307.1,7.8e-05,0,27.53,B
C1839548688,1,248507.58,0.000104,0,27.53,B
C47280839,1,248203.85,5e-05,0,27.52,B
C1262237002,1,246816.65,5.8e-05,0,27.51,B
C963573938,1,245679.75,6.7e-05,0,27.5,B
C980462805,1,245192.0,1.2e-05,0,27.49,B
C1459367146,1,245484.78,1.6e-05,0,27.49,B
C488322592,1,341884.94,0.000109,0,27.49,B
C748673892,1,342332.55,4.8e-05,0,27.49,B
C512256603,1,245041.35,0.000106,0,27.49,B
C1953789681,1,245565.33,7e-06,0,27.49,B
C556677614,1,627010.99,3.5e-05,0,27.48,B
C1996087296,1,244750.95,5e-06,0,27.48,B
C1405055124,1,244964.08,7.4e-05,0,27.48,B
C1751972013,1,340535.73,0.000205,0,27.48,B
C1157328573,1,243756.18,0.000167,0,27.48,B
C478238740,1,243542.61,8.1e-05,0,27.47,B
C623330465,1,243853.63,7e-06,0,27.47,B
C21531932,1,243580.55,1e-05,0,27.47,B
C1345177914,1,243525.21,5e-06,0,27.46,B
C1413952420,1,242407.62,6.4e-05,0,27.46,B
C1389984438,1,241906.13,3.2e-05,0,27.45,B
C1340283293,1,599342.88,0.000294,0,27.45,B
C2114676965,1,241605.17,2.8e-05,0,27.45,B
C2053841228,1,242640.84,1.1e-05,0,27.45,B
C691691381,1,338767.1,1.2e-05,0,27.45,B
C1407986024,1,238861.93,0.00059,0,27.45,B
C1652045594,1,241160.57,7e-06,0,27.44,B
C1098737173,1,240680.1,1.4e-05,0,27.44,B
C1874140695,1,240477.96,1.2e-05,0,27.44,B
C1974606907,1,241488.05,1e-05,0,27.44,B
C629289362,1,239959.98,6.7e-05,0,27.43,B
C1541840766,1,239954.21,6.4e-05,0,27.43,B
C822130127,1,239972.3,1.1e-05,0,27.43,B
C186764223,1,239998.35,1.1e-05,0,27.43,B
C1501477292,1,239781.45,5e-06,0,27.43,B
C2074492901,1,239510.08,0.0001,0,27.43,B
C3804010,1,237485.8,0.000145,0,27.42,B
C1511004956,1,236343.99,0.000364,0,27.42,B
C216919586,1,235882.32,0.000371,0,27.41,B
C1183745381,1,236510.08,0.000131,0,27.41,B
C136108302,1,237752.47,8e-06,0,27.41,B
C507377172,1,235189.62,0.000704,0,27.41,B
C1958403865,1,228693.31,0.00244,0,27.41,B
C798836643,1,238567.79,1.7e-05,0,27.41,B
C1041552272,1,236430.58,9.9e-05,0,27.4,B
C1365013293,1,236200.44,1.6e-05,0,27.39,B
C1366212088,1,236277.01,5e-06,0,27.39,B
C1490353715,1,235783.84,7.6e-05,0,27.39,B
C1538844412,1,235409.03,0.00013,0,27.39,B
C905080434,1,229133.94,0.00172,0,27.38,B
C220432328,1,235362.23,1.8e-05,0,27.38,B
C944468364,1,235190.76,1.7e-05,0,27.37,B
C469018523,1,234734.39,3.9e-05,0,27.37,B
C1369080285,1,234527.64,7.2e-05,0,27.37,B
C121521031,1,324089.47,0.000424,0,27.36,B
C1336210565,1,234198.21,7e-06,0,27.36,B
C1728502333,1,233776.61,0.000118,0,27.36,B
C4073506,1,234268.82,3e-06,0,27.36,B
C1037163664,1,232953.64,0.000195,0,27.35,B
C2075042187,1,233938.4,0.0,0,27.35,B
C602830277,1,219630.79,0.004143,0,27.35,B
C347042785,1,233628.2,1.3e-05,0,27.35,B
C144560386,1,232784.28,1.3e-05,0,27.34,B
C595285180,1,233539.88,4e-06,0,27.34,B
C819680566,1,232769.1,7e-05,0,27.34,B
C93560356,1,232228.39,0.000126,0,27.33,B
C920926249,1,232486.18,1.5e-05,0,27.33,B
C861438042,1,226837.37,0.001698,0,27.33,B
C413993050,1,232498.27,6.7e-05,0,27.33,B
C6267871,1,231564.18,0.000383,0,27.33,B
C1371397528,1,232336.31,8e-06,0,27.32,B
C159860059,1,231460.09,0.000106,0,27.32,B
C1152160962,1,231808.43,2.3e-05,0,27.31,B
C1419454167,1,315626.22,3.2e-05,0,27.31,B
C478214365,1,231151.17,9e-06,0,27.31,B
C973604748,1,230892.79,6e-05,0,27.3,B
C208515085,1,230553.47,0.000134,0,27.3,B
C1240328647,1,230943.69,2.8e-05,0,27.3,B
C461371,1,230623.52,8e-06,0,27.3,B
C58890945,1,230021.01,1.5e-05,0,27.29,B
C1237547288,1,229651.1,0.000201,0,27.29,B
C1803976423,1,310148.54,0.000563,0,27.29,B
C65830581,1,97544.43,0.045827,0,27.29,B
C411802142,1,228957.76,6.8e-05,0,27.28,B
C757819744,1,228724.76,0.000123,0,27.28,B
C1745903324,1,229316.19,3e-06,0,27.28,B
C382354738,1,228982.7,7e-06,0,27.27,B
C1614133563,1,228451.89,4.3e-05,0,27.27,B
C1416807034,1,228141.3,0.000195,0,27.27,B
C1248310508,1,312061.25,4.1e-05,0,27.27,B
C57624756,1,228710.05,1.7e-05,0,27.27,B
C1556461159,1,310157.55,5.4e-05,0,27.26,B
C1880725225,1,228162.38,2e-05,0,27.26,B
C1749693684,1,310052.3,0.000187,0,27.26,B
C1445424568,1,227768.63,0.000147,0,27.26,B
C351360092,1,228251.68,1.5e-05,0,27.26,B
C1394010463,1,227478.01,7.6e-05,0,27.25,B
C1302779492,1,227500.21,0.000116,0,27.25,B
C298750745,1,227653.62,8.6e-05,0,27.25,B
C1521946103,1,227301.31,4.8e-05,0,27.24,B
C1127945623,1,226907.99,5.6e-05,0,27.23,B
C1327169167,1,225639.52,0.000335,0,27.23,B
C820458657,1,226443.9,1.7e-05,0,27.22,B
C1153778787,1,226287.19,3e-06,0,27.22,B
C537265886,1,226031.29,7.7e-05,0,27.22,B
C534493709,1,226240.27,7.8e-05,0,27.22,B
C382698552,1,487852.5,0.000632,0,27.21,B
C1190857779,1,224808.55,0.000166,0,27.21,B
C2082418981,1,302788.52,1.3e-05,0,27.2,B
C2059515584,1,224547.42,0.000192,0,27.2,B
C1180122366,1,224527.63,0.000137,0,27.2,B
C1039159201,1,224632.6,7.1e-05,0,27.2,B
C873175411,1,224606.64,8e-06,0,27.19,B
C1836493317,1,224142.13,2.2e-05,0,27.19,B
C1315626381,1,224221.08,8e-06,0,27.19,B
C1112758237,1,223744.8,3.3e-05,0,27.18,B
C1162203072,1,490606.82,8e-06,0,27.18,B
C2132361999,1,223760.9,2.2e-05,0,27.18,B
C1997725558,1,223666.66,1.8e-05,0,27.17,B
C1907241392,1,213490.87,0.002601,0,27.16,B
C892299047,1,223115.02,6.4e-05,0,27.16,B
C428468422,1,222925.42,2.5e-05,0,27.15,B
C861522296,1,475857.13,0.000152,0,27.15,B
C2074046599,1,474739.89,0.000187,0,27.15,B
C1551660539,1,222863.57,1.1e-05,0,27.15,B
C608964542,1,222204.07,4.8e-05,0,27.15,B
C358636931,1,221970.49,7.6e-05,0,27.14,B
C870322840,1,222126.95,4.7e-05,0,27.14,B
C1726361113,1,221584.67,4.2e-05,0,27.13,B
C2062741027,1,221158.99,0.000203,0,27.13,B
C339734447,1,221477.06,8.8e-05,0,27.13,B
C2103569615,1,221297.05,2e-06,0,27.12,B
C1994984869,1,221099.31,9.9e-05,0,27.12,B
C475157807,1,50333.01,0.06543,0,27.12,B
C844185066,1,220733.04,3.3e-05,0,27.11,B
C1543518287,1,220431.09,4.4e-05,0,27.11,B
C1854154410,1,219896.67,4.9e-05,0,27.11,B
C1846307450,1,218881.33,0.000122,0,27.1,B
C396156751,1,219836.42,1.7e-05,0,27.1,B
C93011633,1,218698.72,0.000206,0,27.1,B
C426600523,1,219369.77,1.2e-05,0,27.1,B
C1788256184,1,218499.73,1.6e-05,0,27.09,B
C1108589630,1,218549.38,1.3e-05,0,27.09,B
C1161685456,1,218080.84,7.1e-05,0,27.08,B
C2119759511,1,217846.27,7.9e-05,0,27.08,B
C1370256119,1,217950.88,3.2e-05,0,27.08,B
C1670993182,1,215310.3,0.000859,0,27.08,B
C1729454521,1,217951.1,8.9e-05,0,27.08,B
C557424211,1,217460.33,0.000206,0,27.08,B
C26842093,1,290124.75,1.9e-05,0,27.07,B
C2020935882,1,217743.76,2.5e-05,0,27.07,B
C662925691,1,217668.38,2e-05,0,27.07,B
C1583722422,1,216556.93,8.9e-05,0,27.06,B
C2008547236,1,216806.48,9.7e-05,0,27.06,B
C909978077,1,217136.62,1.5e-05,0,27.06,B
C1457166003,1,288846.82,0.00019,0,27.06,B
C281049997,1,215511.92,0.00013,0,27.05,B
C370356001,1,215815.13,5.8e-05,0,27.05,B
C1241182310,1,216179.58,8.3e-05,0,27.05,B
C405950359,1,215798.0,9.8e-05,0,27.05,B
C1076202543,1,431381.17,0.001264,0,27.05,B
C1350720002,1,215742.75,2.2e-05,0,27.04,B
C1445947009,1,185379.97,0.008266,0,27.03,B
C1984803180,1,214376.36,4.4e-05,0,27.03,B
C1788582153,1,214202.66,0.000125,0,27.02,B
C1683246820,1,214224.63,5.9e-05,0,27.02,B
C1303293320,1,214086.09,1.8e-05,0,27.01,B
C1085700275,1,213765.78,2.9e-05,0,27.01,B
C1768127248,1,213922.13,1e-05,0,27.01,B
C1697174329,1,212357.06,1.9e-05,0,27.0,B
C197491520,1,3776389.09,5.2e-05,0,27.0,B
C189970261,1,212291.34,3.2e-05,0,27.0,B
C2031423770,1,211918.4,6e-06,0,26.99,B
C261925632,1,211131.43,0.000335,0,26.99,B
C433767126,1,211418.41,4.2e-05,0,26.99,B
C1278326466,1,212127.94,1.8e-05,0,26.99,B
C1390694257,1,436465.06,1e-05,0,26.99,B
C1219553025,1,2317408.88,0.000124,0,26.98,B
C106297322,1,2421578.09,0.000117,0,26.98,B
C1311429106,1,284677.82,8e-06,0,26.98,B
C1243762708,1,211207.36,5e-06,0,26.98,B
C300918638,1,211326.73,3e-06,0,26.98,B
C1262168655,1,2576294.8,5.8e-05,0,26.98,B
C2027198777,1,211384.58,1e-05,0,26.98,B
C404588697,1,210833.38,1.6e-05,0,26.97,B
C1540894701,1,211075.91,1.4e-05,0,26.97,B
C684230144,1,210650.2,3e-06,0,26.97,B
C1257319011,1,221605.71,0.014045,0,26.97,B
C678565780,1,210269.66,1.5e-05,0,26.96,B
C2122252822,1,209929.52,0.000124,0,26.96,B
C1523486766,1,209715.24,2.6e-05,0,26.95,B
C1190892929,1,209374.09,1.5e-05,0,26.95,B
C243440025,1,208929.58,0.000162,0,26.94,B
C1753871727,1,207252.6,0.000776,0,26.94,B
C1783047526,1,209159.54,8.4e-05,0,26.94,B
C1339507235,1,209292.82,7.2e-05,0,26.94,B
C1417325106,1,208812.28,8.3e-05,0,26.93,B
C1591550320,1,1789373.23,2e-05,0,26.93,B
C1312690617,1,208690.04,6.2e-05,0,26.93,B
C1754303463,1,208855.95,2e-06,0,26.93,B
C2050964420,1,1757588.0,9e-06,0,26.93,B
C1495608502,1,1724887.05,8.9e-05,0,26.92,B
C2113243119,1,208501.33,1e-05,0,26.92,B
C925829785,1,208096.95,6e-06,0,26.91,B
C1939869193,1,601898.44,0.024474,0,26.91,B
C1091633125,1,207880.29,4.5e-05,0,26.91,B
C142941409,1,208366.03,4.5e-05,0,26.91,B
C478182173,1,412906.88,0.000184,0,26.9,B
C1894144426,1,206955.99,2.2e-05,0,26.89,B
C1901525199,1,206810.15,9.1e-05,0,26.89,B
C1602363550,1,206890.25,2.7e-05,0,26.89,B
C1380194466,1,207013.89,2.1e-05,0,26.89,B
C416864887,1,1575365.68,1.8e-05,0,26.89,B
C132930221,1,1566574.37,5.9e-05,0,26.89,B
C343128256,1,276772.02,0.000117,0,26.89,B
C669096398,1,1501775.62,0.00029,0,26.89,B
C367967231,1,206405.92,2.7e-05,0,26.88,B
C317053574,1,203471.91,0.000881,0,26.88,B
C700171153,1,206139.73,0.000234,0,26.88,B
C1190500337,1,204028.57,0.000868,0,26.88,B
C447477005,1,206432.17,1.9e-05,0,26.88,B
C2031377754,1,206097.65,9.1e-05,0,26.87,B
C1933032750,1,206187.66,1.7e-05,0,26.87,B
C1149407083,1,205955.77,4e-05,0,26.87,B
C1289850092,1,205857.25,0.00015,0,26.87,B
C1737176902,1,269750.94,0.001216,0,26.87,B
C1913386579,1,205612.49,9e-06,0,26.86,B
C1510087865,1,205368.78,6e-06,0,26.85,B
C795308615,1,205235.12,8.7e-05,0,26.85,B
C217911413,1,204766.89,2.6e-05,0,26.84,B
C1009916891,1,204691.97,5e-06,0,26.84,B
C1008561904,1,204307.03,3.3e-05,0,26.84,B
C952457866,1,204302.85,7e-06,0,26.83,B
C1933762653,1,203301.58,8.7e-05,0,26.83,B
C1687702287,1,202758.62,2.6e-05,0,26.82,B
C334099170,1,203283.36,2.8e-05,0,26.82,B
C1411828534,1,169734.47,0.009887,0,26.81,B
C1733354369,1,394042.27,0.000195,0,26.81,B
C1435836365,1,201464.96,0.000117,0,26.81,B
C1399313519,1,202241.9,0.000132,0,26.81,B
C693709097,1,201937.2,9e-05,0,26.81,B
C770519500,1,266061.33,0.000728,0,26.81,B
C1728554175,1,201398.6,2.9e-05,0,26.8,B
C432371903,1,201410.49,8.2e-05,0,26.8,B
C1351269492,1,201011.68,9e-05,0,26.79,B
C1183285782,1,201289.94,8e-06,0,26.79,B
C2134639513,1,163870.49,0.011209,0,26.79,B
C142473357,1,200773.62,6e-06,0,26.78,B
C2078248082,1,199873.41,0.000191,0,26.78,B
